work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Lead Security Engineer,200000,GBP,246266,United Kingdom,0,United Kingdom,L
2022,MI,FT,Penetration Tester,42000,USD,42000,Czechia,50,Czechia,L
2022,SE,FT,Incident Response Lead,500000000,IDR,33661,Indonesia,100,Indonesia,L
2022,EN,FT,Information Security Engineer,41000,EUR,43077,France,0,France,L
2022,SE,FT,Cyber Security Engineer,105000,USD,105000,United States,0,United States,S
2022,EX,FT,Head of Security,360000,BRL,69673,Brazil,100,Brazil,L
2022,MI,FT,Security Engineer,130000,USD,130000,United States,100,United States,L
2022,SE,FT,DevOps Security Engineer,180000,BRL,34836,Brazil,100,Brazil,L
2021,EN,FT,Penetration Tester,42000,EUR,49646,Germany,50,Germany,L
2021,EN,FT,Cyber Security Analyst,40000,USD,40000,United Arab Emirates,100,United Arab Emirates,L
2021,SE,FT,Information Security Architect,100000,EUR,118205,Ireland,100,Ireland,L
2021,SE,FT,Chief Information Security Officer,100000,GBP,137547,United Kingdom,100,United Kingdom,L
2021,SE,FT,Information Security Analyst,200000,CHF,218742,Switzerland,100,Switzerland,L
2022,EN,CT,SOC Analyst,70000,USD,70000,United States,100,United States,L
2022,EN,FT,Threat Intelligence Analyst,85000,USD,85000,United States,100,United States,L
2022,SE,FT,Cyber Threat Intelligence Analyst,181000,USD,181000,United States,100,United States,L
2022,SE,FT,Incident Response Lead,224000,USD,224000,United States,100,United States,L
2022,SE,FT,Information Security Architect,286000,BRL,55351,Brazil,100,United States,L
2022,SE,FT,Cyber Security Analyst,180000,BRL,34836,Brazil,100,Brazil,L
2022,EX,FT,Head of Security,220000,USD,220000,United States,100,United States,L
2022,SE,FT,Information Security Manager,174000,BRL,33675,Brazil,100,Brazil,L
2022,SE,FT,DevOps Security Engineer,120000,CAD,92177,Canada,100,Canada,L
2021,SE,FT,Security Specialist,211000,USD,211000,United States,100,United States,L
2022,SE,FT,Cloud Security Architect,110000,USD,110000,United States,100,United States,L
2022,MI,FT,Cyber Threat Intelligence Analyst,200000,USD,200000,United States,100,United States,L
2021,MI,FT,Product Security Engineer,170000,USD,170000,United States,100,United States,L
2021,SE,FT,Information Security Manager,135000,USD,135000,United States,100,United States,L
2022,EX,FT,Threat Intelligence Analyst,189000,USD,189000,United States,100,United States,L
2021,EX,FT,Head of Security,173000,USD,173000,United States,100,United States,M
2022,SE,FT,Incident Response Lead,249000,USD,249000,United States,100,United States,L
2022,SE,FT,IT Security Manager,140000,USD,140000,United States,100,United States,L
2022,SE,CT,Detection Engineer,135000,USD,135000,United States,50,United States,L
2022,EN,FT,Threat Intelligence Analyst,104000,AUD,72081,Australia,100,Australia,L
2021,MI,FT,Information Security Specialist,100000,USD,100000,United States,50,United States,L
2021,SE,FT,Network Security Engineer,102000,USD,102000,United States,50,United States,L
2022,MI,FT,Information Security Analyst,60000,USD,60000,United States,100,United States,M
2022,SE,FT,Security Engineering Manager,183000,USD,183000,United States,100,United States,L
2022,SE,FT,Cloud Security Architect,190000,USD,190000,United States,100,United States,L
2022,MI,FT,Information Security Engineer,130000,USD,130000,United States,100,United States,L
2021,SE,FT,Cyber Security Architect,110000,EUR,130026,Netherlands,100,Netherlands,L
2021,EN,FT,Application Security Engineer,175000,USD,175000,United States,100,United States,L
2021,EN,FT,Application Security Engineer,1200000,INR,16228,India,0,India,L
2022,MI,FT,Privacy Manager,150000,USD,150000,United States,100,United States,M
2021,MI,FT,Cloud Security Engineer,155000,USD,155000,United States,100,United Kingdom,L
2021,EX,FT,Chief Information Security Officer,120000,EUR,141846,France,50,France,L
2021,EN,FT,Cyber Security Engineer,74000,USD,74000,United States,50,United States,S
2021,SE,FT,Cyber Security Specialist,39000,EUR,46100,France,0,France,L
2022,SE,FT,Lead Security Engineer,112000,USD,112000,United States,100,United States,L
2022,SE,FT,Security Engineer,255000,USD,255000,United States,100,United States,L
2022,SE,FT,Security Engineer,170000,USD,170000,United States,100,United States,L
2022,SE,FT,Penetration Testing Engineer,173000,USD,173000,United States,0,United States,L
2021,MI,FT,Security Engineer,130000,USD,130000,United States,100,United States,L
2022,SE,FT,IT Security Engineer,150000,USD,150000,United States,100,United States,L
2022,EX,FT,Head of Security,200000,USD,200000,United States,100,United States,L
2022,MI,FT,Cyber Security Engineer,130000,CAD,99859,Canada,100,United States,L
2021,MI,FT,IT Security Analyst,76000,USD,76000,United States,100,United States,L
2022,MI,FT,Cyber Threat Analyst,88000,USD,88000,United States,100,United States,L
2021,EN,FT,Security Analyst,50000,USD,50000,United States,100,United States,S
2021,SE,FT,Security Analyst,80000,USD,80000,United States,100,United States,S
2022,MI,FT,Cyber Security Analyst,131800,USD,131800,United States,0,United States,L
2022,MI,FT,Cyber Security Analyst,99900,USD,99900,United States,0,United States,L
2021,MI,FT,Cyber Security Engineer,110000,USD,110000,United States,100,United States,M
2022,MI,FT,Information Security Manager,160000,USD,160000,United States,50,United States,L
2021,MI,FT,Information Security Manager,128000,USD,128000,United States,100,United States,L
2022,MI,FT,Information Security Manager,130000,USD,130000,United States,0,United States,L
2021,MI,FT,Threat Intelligence Analyst,125000,USD,125000,United States,100,United States,L
2022,SE,FT,Information Security Manager,310000,USD,310000,United States,100,United States,L
2022,EN,FT,Cyber Security Analyst,55000,USD,55000,United States,0,United States,L
2021,SE,FT,IT Security Manager,138000,USD,138000,United States,100,United States,L
2022,SE,FT,IT Security Manager,182000,CAD,139803,Canada,0,Canada,L
2022,SE,FT,IT Security Manager,130000,CAD,99859,Canada,0,Canada,L
2021,MI,FT,Cyber Security Specialist,54000,EUR,63831,Estonia,50,Estonia,M
2020,MI,CT,Chief Information Security Officer,150000,AUD,103310,Australia,0,Australia,M
2021,EN,FT,Cyber Security Analyst,60000,USD,60000,United States,50,United States,L
2021,SE,FT,Network and Security Engineer,99960,USD,99960,United States,0,United States,L
2021,EN,PT,Information Security Analyst,30000,USD,30000,United States,100,United States,L
2022,MI,FT,Security Engineer,110000,USD,110000,United States,50,United States,L
2021,MI,FT,Information Security Specialist,68900,USD,68900,United States,100,United States,L
2021,MI,FT,IT Security Manager,116000,USD,116000,United States,0,United States,S
2022,EN,FT,Cyber Threat Analyst,99000,USD,99000,Canada,100,Canada,L
2022,MI,FT,Cyber Security Analyst,80000,EUR,84053,Ireland,100,Ireland,L
2021,MI,FT,Cyber Security Analyst,60000,CAD,47857,Canada,50,Canada,L
2022,EN,FT,Information Systems Security Engineer,44000,USD,44000,Singapore,0,Singapore,L
2022,EN,FT,Cyber Security Analyst,52000,USD,52000,United States,50,United States,S
2021,MI,FT,IT Security Analyst,115500,USD,115500,United States,100,United States,L
2022,MI,FT,Information Security Specialist,100000,CAD,76814,Canada,100,Canada,L
2022,MI,FT,Information Security Specialist,100000,AUD,69309,Canada,100,Canada,L
2021,SE,FT,Information Security Engineer,104000,USD,104000,United States,100,United States,L
2020,MI,FT,Cyber Security Analyst,65000,EUR,74130,Germany,100,Germany,L
2022,EN,FT,Network and Security Engineer,70000,USD,70000,India,0,United States,L
2021,SE,FT,Penetration Tester,264000,PLN,68342,Poland,100,Poland,L
2022,MI,FT,Cyber Security Analyst,131500,USD,131500,United States,0,United States,L
2022,MI,FT,Cyber Security Analyst,99950,USD,99950,United States,0,United States,L
2021,EN,FT,Cyber Security Analyst,76200,USD,76200,United States,50,United States,L
2021,MI,FT,Digital Forensics Analyst,100000,USD,100000,United States,100,United States,M
2022,MI,FT,Information Security Officer,100000,USD,100000,United States,50,United States,L
2021,SE,FT,Security Engineer,145000,USD,145000,United States,50,United States,L
2021,MI,FT,Information Security Analyst,120000,USD,120000,United States,100,United States,L
2021,MI,FT,Penetration Tester,100000,USD,100000,United States,100,United States,M
2021,MI,FT,Software Security Engineer,320000,USD,320000,United States,50,United States,L
2021,EN,FT,Security Analyst,75000,USD,75000,United States,100,United States,S
2021,SE,FT,Cyber Security Engineer,150000,USD,150000,United States,100,United States,L
2021,MI,FT,Security Engineer,69000,EUR,81562,Germany,50,Germany,L
2021,SE,FT,Privacy Manager,120000,USD,120000,United States,100,United States,L
2020,MI,FT,Cyber Threat Analyst,115000,USD,115000,United States,100,United States,L
2021,MI,FT,Security Analyst,91700,USD,91700,United States,0,United States,L
2021,MI,FT,Security Analyst,82600,USD,82600,United States,0,United States,L
2021,SE,FT,IT Security Manager,146000,USD,146000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,135000,USD,135000,United States,50,United States,L
2021,SE,FT,Information Security Manager,185000,USD,185000,United States,50,United States,L
2021,EX,FT,Head of Security,220000,USD,220000,United States,50,United States,L
2021,EN,FT,SOC Analyst,68500,USD,68500,United States,50,United States,M
2020,SE,FT,Information Security Manager,150000,CAD,111883,Canada,100,United States,L
2021,MI,FT,Penetration Tester,115000,USD,115000,United States,100,United States,M
2021,MI,FT,Cyber Security Engineer,97350,USD,97350,United States,100,United States,L
2020,SE,FT,Information Security Analyst,94000,USD,94000,United States,50,United States,L
2021,EN,FT,Cyber Security Engineer,93000,USD,93000,United States,100,United States,L
2021,SE,FT,Information Security Analyst,130000,USD,130000,United States,100,United States,L
2020,SE,FT,Cloud Security Engineer,65000,EUR,74130,Spain,50,United States,L
2021,MI,FT,Cyber Security Architect,105000,CHF,114839,Switzerland,0,Switzerland,L
2021,MI,FT,Cloud Security Engineer,100000,USD,100000,Kyrgyzstan,50,Russian Federation,L
2021,EN,FT,Cyber Security Analyst,79000,USD,79000,United States,100,United States,L
2021,SE,FT,Cyber Security Training Specialist,130000,USD,130000,United States,100,United States,M
2020,SE,FT,Cyber Security Specialist,129998,USD,129998,United States,100,United States,M
2021,EN,FT,Cyber Security Analyst,75000,USD,75000,United States,100,United States,M
2021,SE,FT,Threat Intelligence Analyst,155000,USD,155000,United States,100,United States,S
2021,MI,FT,Information Security Officer,40200,EUR,47518,Germany,50,Germany,S
2021,MI,FT,Cyber Threat Intelligence Analyst,75000,USD,75000,United States,100,United States,L
2021,SE,FT,Product Security Engineer,85000,EUR,100474,Spain,100,Spain,L
2021,SE,FT,Information Security Manager,200000,USD,200000,United States,0,United States,M
2021,MI,FT,Information Security Analyst,93600,USD,93600,United States,100,United States,L
2021,MI,FT,Chief Information Security Officer,96500,USD,96500,United States,0,United States,L
2021,EN,FT,Cyber Security Analyst,100000,USD,100000,Kenya,100,Kenya,M
2021,SE,FT,Cyber Security Architect,205000,USD,205000,United States,100,United States,L
2020,EN,FT,Security Engineer,122000,USD,122000,United States,0,United States,L
2020,EN,FT,Cyber Security Analyst,96000,USD,96000,United States,50,United States,L
2021,EN,FT,SOC Analyst,72000,USD,72000,United States,100,United States,L
2021,EN,FT,Cyber Security Analyst,50000,USD,50000,United States,100,United States,L
2021,EN,FT,IT Security Analyst,50000,USD,50000,United States,0,United States,L
2021,MI,FT,Cyber Security Engineer,45000,GBP,61896,United Kingdom,100,United Kingdom,L
2021,EN,FT,Cyber Security Engineer,150000,EUR,177308,Bulgaria,100,United Kingdom,L
2021,EN,FT,Penetration Tester,35000,GBP,48141,United Kingdom,100,United Kingdom,M
2021,MI,FT,IT Security Engineer,23000,EUR,27187,Greece,0,Greece,M
2021,SE,FT,Information Security Architect,140000,USD,140000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,85000,USD,85000,United States,100,United States,S
2021,SE,FT,Information Security Specialist,92000,USD,92000,United States,100,United States,L
2020,MI,FT,DevSecOps Engineer,103000,USD,103000,United States,50,United States,L
2021,EN,FT,Penetration Tester,70000,USD,70000,"Iran, Islamic Republic of",0,Canada,L
2021,EN,FT,DevSecOps Engineer,27000,EUR,31915,Estonia,0,Estonia,L
2021,EN,FT,Cyber Security Analyst,65000,USD,65000,United States,100,United States,L
2020,SE,FT,Incident Response Manager,180000,USD,180000,United States,50,United States,L
2021,SE,FT,Information Security Manager,50500,EUR,59693,Portugal,50,Portugal,L
2020,MI,FT,Cyber Security Analyst,83500,CHF,88981,Switzerland,100,Switzerland,L
2021,SE,FT,Cyber Security Engineer,216000,USD,216000,United States,100,United States,L
2020,MI,FT,IT Security Analyst,90000,USD,90000,United States,100,United States,M
2021,SE,FT,Cyber Security Analyst,95000,USD,95000,United States,100,Canada,L
2021,EN,FT,Penetration Tester,70000,USD,70000,United States,50,United States,S
2021,SE,FT,Lead Security Engineer,150000,USD,150000,United States,100,United States,M
2021,SE,FT,Security Engineer,130000,USD,130000,United States,100,United States,M
2021,SE,FT,Cyber Security Engineer,175000,USD,175000,United States,100,United States,L
2021,MI,FT,Cyber Security Engineer,220000,USD,220000,United States,50,United States,M
2021,EN,FT,Information Security Officer,106000,USD,106000,United States,0,United States,L
2021,SE,FT,Incident Response Analyst,120000,USD,120000,United States,100,United States,L
2021,EN,FT,Cyber Security Analyst,75000,USD,75000,United States,100,United States,L
2021,EN,FT,Cyber Security Analyst,26100,GBP,35899,United Kingdom,50,United Kingdom,L
2021,MI,FT,Cyber Security Analyst,96000,USD,96000,United States,50,United States,L
2021,EN,FT,Information Security Analyst,75000,USD,75000,United States,50,United States,L
2021,EN,FT,Cyber Security Analyst,75000,EUR,88654,Netherlands,100,Netherlands,L
2021,SE,FT,Information Security Manager,3200000,INR,43275,India,0,India,L
2021,MI,FT,Cyber Security Analyst,3200000,INR,43275,India,0,India,L
2021,EN,FT,Information Security Analyst,65000,USD,65000,United States,100,United States,L
2020,EN,FT,Cyber Security Engineer,80000,USD,80000,United States,50,United States,L
2020,MI,FT,SOC Analyst,91520,USD,91520,United States,0,United States,L
2021,EX,FT,Head of Security,340000,AUD,255170,Australia,50,Australia,L
2021,SE,FT,Security Engineering Manager,135600,USD,135600,United States,0,United States,L
2020,EN,FT,Cyber Security Analyst,400000,DKK,61195,Denmark,0,Denmark,M
2021,MI,FT,Information Security Analyst,53000,USD,53000,United States,0,United States,L
2021,MI,FT,Cyber Security Engineer,72000,USD,72000,United States,50,United States,M
2021,MI,FT,IT Security Engineer,169000,USD,169000,United States,50,United States,L
2021,MI,FT,Information Security Manager,162000,AUD,121581,Australia,100,Australia,L
2020,MI,FT,Cyber Security Architect,99000,USD,99000,United States,0,United States,L
2021,MI,FT,Penetration Tester,100000,USD,100000,United States,100,United States,L
2021,MI,FT,Information Security Manager,130000,USD,130000,United States,0,United States,M
2021,MI,FT,Security Analyst,97000,USD,97000,United States,100,United States,L
2020,MI,FT,Cyber Security Analyst,60000,EUR,68428,Ireland,50,Ireland,L
2021,MI,FT,Cyber Security Analyst,55000,EUR,65013,Portugal,100,Germany,S
2021,MI,FT,IT Security Engineer,90000,USD,90000,United States,50,United States,L
2021,EN,FT,Information Security Engineer,85000,USD,85000,United States,100,United States,L
2021,MI,FT,IT Security Engineer,90000,USD,90000,United States,50,United States,L
2020,EN,FT,Vulnerability Researcher,85000,USD,85000,United States,0,United States,L
2020,MI,FT,Penetration Tester,432000,DKK,66091,Denmark,50,Denmark,L
2021,SE,FT,Cyber Security Specialist,95000,CAD,75774,Canada,100,Canada,S
2020,MI,FT,Incident Response Manager,123000,USD,123000,United States,0,United States,L
2021,SE,FT,Cyber Security Analyst,80000,USD,80000,India,50,Serbia,L
2021,SE,FT,Cloud Security Engineer,170000,USD,170000,United States,100,United States,L
2021,EN,FT,Cyber Threat Intelligence Analyst,77000,USD,77000,United States,100,United States,L
2021,MI,FT,Penetration Tester,80000,CAD,63810,Canada,100,Canada,L
2021,EX,FT,Chief Information Security Officer,375000,USD,375000,United States,100,United States,L
2021,EN,FT,Cyber Security Analyst,50400,EUR,59575,Germany,50,Germany,M
2020,MI,FT,Security Engineer,135000,USD,135000,United States,100,United States,M
2020,SE,FT,Security Engineer,148000,USD,148000,United States,50,United States,M
2020,SE,FT,Staff Application Security Engineer,180000,USD,180000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,90000,USD,90000,United States,100,United States,L
2021,EN,FT,Cyber Security Analyst,63700,USD,63700,United States,100,United States,L
2021,SE,FT,Incident Response Analyst,65000,GBP,89405,United Kingdom,100,United Kingdom,L
2020,EX,FT,Information Security Manager,117810,USD,117810,United States,0,United States,S
2020,MI,FT,Information Systems Security Engineer,200000,USD,200000,United States,100,United States,L
2021,SE,FT,Cyber Security Analyst,48000,EUR,56738,Slovenia,50,Slovenia,M
2021,MI,FT,SOC Analyst,80000,CAD,63810,Canada,100,Canada,L
2020,SE,FT,Cyber Security Analyst,134000,USD,134000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,119000,USD,119000,United States,100,Australia,L
2020,MI,FT,Information Security Analyst,140000,USD,140000,United States,0,United States,L
2020,MI,FT,Cyber Security Engineer,175000,USD,175000,United States,50,United States,L
2021,SE,FT,Cyber Security Analyst,85000,USD,85000,United States,50,United States,L
2020,MI,FT,Offensive Security Engineer,180000,USD,180000,United States,50,United States,M
2021,SE,FT,Information Security Engineer,320000,USD,320000,United States,100,United States,L
2021,MI,FT,SOC Analyst,75000,USD,75000,United States,100,United States,M
2021,MI,FT,Penetration Testing Engineer,127000,USD,127000,United States,100,United States,L
2021,EN,FT,Cyber Security Specialist,45100,USD,45100,United States,50,United States,L
2021,SE,FT,Information Security Officer,124000,USD,124000,United States,50,United States,L
2021,MI,FT,Information Security Manager,90000,USD,90000,United States,0,United States,M
2021,EX,FT,IAM Engineer,240000,USD,240000,United States,50,United States,L
2021,EX,FT,IAM Engineer,240000,USD,240000,United States,50,United States,L
2020,MI,FT,Security Engineer,80000,USD,80000,United States,100,United States,M
2020,MI,FT,Security Engineer,120000,AUD,82648,Australia,50,Australia,L
2020,SE,FT,Security Engineering Manager,27000,USD,27000,Argentina,50,Argentina,M
2020,MI,FT,Cyber Security Analyst,87500,USD,87500,United States,100,United States,L
2020,MI,FT,Cyber Security Analyst,110000,USD,110000,United States,0,United States,L
2021,EN,FT,Penetration Tester,98000,USD,98000,United States,50,United States,L
2020,MI,FT,Cyber Security Architect,102000,USD,102000,United States,50,United States,L
2020,MI,FT,Cyber Threat Analyst,72000,USD,72000,United States,100,United States,L
2021,EX,FT,Chief Information Security Officer,300000,CAD,239287,Canada,50,Canada,S
2021,MI,FT,IT Security Engineer,124000,USD,124000,United States,0,United States,M
2021,EN,FT,Ethical Hacker,119000,USD,119000,United States,100,United States,L
2020,SE,FT,Principal Security Engineer,175000,USD,175000,United States,100,United States,L
2021,SE,FT,Information Security Manager,180000,USD,180000,United States,100,United States,L
2020,SE,FT,SOC Analyst,85000,CAD,63400,Canada,100,Canada,S
2021,EN,FT,SOC Analyst,65000,NZD,45950,New Zealand,0,New Zealand,M
2021,SE,FT,Information Security Manager,123000,USD,123000,United States,100,United States,L
2020,EN,FT,Cyber Security Analyst,80000,USD,80000,United States,50,United States,L
2021,MI,FT,Infrastructure Security Engineer,120000,USD,120000,United States,50,United States,L
2021,MI,FT,Cyber Security Analyst,150000,USD,150000,United States,50,United States,M
2021,SE,FT,Information Security Manager,40000,EUR,47282,Spain,0,Spain,L
2021,SE,FT,Information Security Manager,135000,USD,135000,United States,0,United States,L
2021,MI,FT,Cyber Security Engineer,130000,USD,130000,United States,50,United States,L
2021,MI,FT,Information Security Manager,100000,USD,100000,United States,50,United States,M
2021,EN,FT,Cyber Threat Analyst,20000,EUR,23641,Greece,100,United States,L
2021,EN,FT,SOC Analyst,36200,GBP,49792,United Kingdom,100,United Kingdom,M
2021,EN,FT,Cyber Security Analyst,70000,USD,70000,United States,100,United States,L
2021,SE,FT,Principal Cloud Security Engineer,130000,USD,130000,United States,100,United States,L
2021,EN,FT,Security Analyst,73000,USD,73000,United States,0,United States,S
2021,MI,FT,IT Security Engineer,10320000,HUF,34018,Hungary,50,Hungary,M
2021,EN,FT,Incident Response Analyst,70000,NZD,49485,New Zealand,0,New Zealand,S
2021,MI,FT,Cyber Security Analyst,92000,USD,92000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,145000,USD,145000,United States,50,United States,L
2020,SE,FT,Cyber Security Engineer,135000,USD,135000,United States,50,United States,L
2021,EN,FT,Cyber Security Analyst,45500,EUR,53783,Germany,0,Germany,L
2021,SE,FT,Cyber Security Analyst,150000,USD,150000,United States,0,United States,L
2021,MI,FT,Chief Information Security Officer,44000,GBP,60520,United Kingdom,100,United Kingdom,L
2020,EN,FT,Cyber Security Engineer,75000,USD,75000,United States,100,United States,L
2021,SE,FT,Cyber Security Analyst,48000,GBP,66022,United Kingdom,100,United States,L
2021,MI,FT,Cyber Security Specialist,50000,GBP,68773,United Kingdom,50,United Kingdom,L
2020,SE,FT,Information Security Manager,150000,USD,150000,United States,50,United States,L
2021,MI,FT,Cyber Security Analyst,90000,USD,90000,United States,0,United States,M
2020,MI,FT,Information Security Manager,70000,EUR,79833,Ireland,50,Ireland,L
2021,SE,FT,Information Security Architect,102500,USD,102500,United States,0,United States,L
2021,EX,FT,Chief Information Security Officer,130000,USD,130000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,85000,USD,85000,United States,100,United States,L
2021,MI,FT,Penetration Tester,120000,USD,120000,United States,100,United States,M
2021,SE,FT,Cyber Security Architect,141000,USD,141000,United States,50,United States,L
2020,EN,FT,Cyber Security Analyst,66000,USD,66000,United States,50,United States,L
2021,EN,FT,Security Analyst,60008,USD,60008,United States,50,United States,L
2020,SE,FT,Cyber Security Engineer,272000,USD,272000,United States,100,United States,L
2020,EN,FT,Cyber Security Analyst,80000,USD,80000,United States,100,United States,M
2020,MI,FT,Information Security Analyst,40000,GBP,51305,United Kingdom,100,Denmark,L
2021,EN,FT,IT Security Analyst,31000,USD,31000,United States,0,United States,L
2021,SE,FT,Security Engineer,150000,CAD,119643,Canada,100,Canada,M
2021,EN,FT,Security Analyst,100300,USD,100300,United States,100,United States,L
2021,SE,FT,Product Security Engineer,150000,USD,150000,United States,100,United States,L
2021,MI,FT,Information Security Engineer,119000,USD,119000,United States,100,United States,L
2020,MI,FT,Security Engineer,192000,USD,192000,United States,100,United States,L
2020,SE,FT,Information Security Manager,102000,USD,102000,United States,0,United States,L
2021,SE,FT,Chief Information Security Officer,240000,USD,240000,United States,100,United States,S
2021,EN,FT,SOC Analyst,63000,USD,63000,United States,0,United States,L
2021,MI,FT,Cyber Security Engineer,98000,USD,98000,United States,100,United States,L
2020,SE,FT,Information Security Manager,55000,GBP,70545,United Kingdom,100,United Kingdom,S
2021,SE,FT,Information Security Manager,100000,USD,100000,United States,100,United States,L
2021,MI,FT,Information Security Engineer,80000,USD,80000,United States,100,United States,M
2020,MI,FT,Information Security Specialist,72000,USD,72000,United States,100,United States,L
2021,EN,FT,Cyber Security Engineer,75000,USD,75000,United States,100,United States,L
2020,MI,FT,Lead Information Security Engineer,80000,USD,80000,United States,50,United States,L
2021,MI,FT,Cyber Security Analyst,67000,USD,67000,United States,0,United States,L
2020,SE,FT,Lead Information Security Engineer,130000,USD,130000,United States,100,United States,L
2021,SE,FT,Information Security Specialist,85000,CAD,67798,Canada,50,Canada,L
2021,MI,FT,SOC Analyst,120000,USD,120000,United States,100,United States,L
2021,MI,FT,Cyber Security Engineer,76500,USD,76500,United States,100,United States,L
2021,SE,FT,Cyber Security Analyst,160000,USD,160000,United States,0,United States,M
2021,EX,FT,Head of Security,200000,USD,200000,United States,100,United States,L
2021,EX,FT,Information Security Officer,142000,USD,142000,United States,50,United States,L
2020,EX,FT,Lead Security Engineer,180000,USD,180000,United States,100,United States,L
2020,MI,FT,Cyber Security Analyst,120000,USD,120000,United States,100,United States,L
2021,MI,FT,Chief Information Security Officer,40000,USD,40000,Netherlands,50,Netherlands,L
2021,MI,FT,Information Security Architect,72000,EUR,85108,Germany,100,Germany,L
2021,SE,FT,Information Security Manager,150000,USD,150000,United States,100,United States,M
2021,MI,FT,Cyber Security Specialist,100000,USD,100000,United States,0,United States,L
2021,EN,FT,Information Security Officer,28800,EUR,34043,Belgium,50,Belgium,L
2021,SE,FT,Information Security Manager,140000,CAD,111667,Canada,50,Canada,M
2021,EX,FT,Head of Security,187000,USD,187000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,648000,ZAR,43824,South Africa,100,South Africa,L
2021,EX,FT,Chief Information Security Officer,104000,USD,104000,United States,100,United States,L
2021,MI,FT,Information Security Analyst,100000,CAD,79762,Canada,100,Canada,L
2020,EN,FT,Network Security Engineer,65000,USD,65000,United States,50,United States,L
2020,MI,FT,Cyber Security Engineer,128000,USD,128000,United States,0,United States,L
2021,MI,FT,Information Security Engineer,120000,USD,120000,United States,100,United States,L
2020,MI,FT,Information Security Manager,105000,USD,105000,United States,100,United States,L
2021,MI,FT,Information Security Analyst,120000,USD,120000,United States,100,United States,L
2021,MI,FT,Incident Response Analyst,145000,USD,145000,United States,100,United States,L
2021,EN,FT,Information Security Officer,37000,EUR,43736,Austria,0,Austria,M
2021,EN,FT,Penetration Tester,78000,USD,78000,United States,100,United States,L
2021,SE,FT,Cyber Security Engineer,125000,USD,125000,United States,100,United States,L
2021,SE,FT,Incident Response Manager,130000,USD,130000,United States,0,United States,L
2020,SE,FT,Application Security Engineer,130000,USD,130000,United States,100,United States,L
2020,SE,FT,Information Security Manager,141000,USD,141000,United States,100,United States,L
2021,SE,FT,Product Security Engineer,120000,USD,120000,United States,100,United States,L
2021,MI,FT,Cyber Security Analyst,90000,USD,90000,United States,100,United States,L
2021,EX,FT,Information Security Manager,172500,USD,172500,United States,100,United States,M
2020,SE,FT,Network and Security Engineer,90000,USD,90000,United States,50,United States,L
2020,MI,FT,Cyber Security Analyst,93000,USD,93000,United States,50,United States,L
2021,SE,FT,Cyber Security Specialist,41500,GBP,57082,United Kingdom,100,United Kingdom,L
2021,EN,FT,IT Security Analyst,62000,USD,62000,United States,50,United States,L
2020,SE,FT,Network and Security Engineer,240000,USD,240000,Canada,100,United States,L
2021,SE,FT,Penetration Tester,195000,USD,195000,United States,100,United States,L
2021,MI,FT,Penetration Tester,110000,CHF,120308,Switzerland,100,Switzerland,L
2021,EN,PT,Penetration Tester,50000,EUR,59102,Germany,100,Germany,S
2021,SE,FT,Chief Information Security Officer,90000,USD,90000,Argentina,50,Argentina,L
2021,SE,FT,Cloud Security Engineer,120000,CAD,95715,Canada,50,United States Minor Outlying Islands,L
2021,EN,FT,Penetration Tester,42000,EUR,49646,Luxembourg,50,Luxembourg,S
2021,SE,FT,Corporate Infrastructure Security Engineer,140000,AUD,105070,Australia,0,Australia,L
2021,SE,FT,Incident Response Manager,155000,AUD,116327,Australia,0,Australia,L
2021,MI,FT,Penetration Tester,95000,CAD,75774,Canada,100,Canada,L
2020,SE,FT,Cyber Security Analyst,98000,USD,98000,United States,100,United States,L
2020,EN,FT,Application Security Engineer,85000,USD,85000,United States,100,United States,L
2021,EN,FT,SOC Analyst,47000,CAD,37488,Canada,100,Canada,S
2020,MI,FT,Incident Response Manager,120000,USD,120000,United States,50,United States,L
2021,SE,FT,Information Security Manager,120000,USD,120000,United States,50,United States,M
2021,EN,FT,Cyber Security Analyst,70000,USD,70000,United States,0,United States,L
2020,MI,FT,Cyber Security Analyst,75000,USD,75000,United States,100,United States,L
2021,EN,FT,Cyber Security Engineer,101350,USD,101350,United States,50,United States,L
2020,EN,FT,Cyber Security Analyst,60000,USD,60000,United States,50,United States,L
2021,EN,FT,Detection Engineer,85000,USD,85000,United States,0,United States,L
2020,SE,FT,Cloud Security Architect,100000,USD,100000,Saudi Arabia,0,Saudi Arabia,L
2021,MI,FT,Cyber Security Specialist,76000,USD,76000,United States,0,United States,L
2021,EX,FT,Information Security Architect,170000,CAD,135596,Canada,50,Canada,L
2021,SE,FT,Security Analyst,105000,USD,105000,United States,100,United States,M
2021,MI,PT,Cyber Security Researcher,100000,USD,100000,United States,50,United States,M
2021,MI,FT,Cyber Security Engineer,65000,USD,65000,United States,100,United States,L
2021,MI,FT,Application Security Engineer,3600000,INR,48684,India,0,India,M
